Date,Close,High,Low,Open,Volume,Ticker
2021-05-31,1016.1459350585938,1029.9397712811085,1006.950044243584,1006.950044243584,11327800,PTBA
2021-06-02,1080.51708984375,1089.71297997008,1025.3417490857714,1029.9396941489365,64936900,PTBA
2021-06-03,1066.723388671875,1080.5172255943562,1057.527497390221,1080.5172255943562,22029200,PTBA
2021-06-04,1048.33154296875,1066.723324424342,1048.33154296875,1057.527433696546,12600600,PTBA
2021-06-07,1020.743896484375,1048.331569362331,1020.743896484375,1048.331569362331,18213400,PTBA
2021-06-08,1006.9500732421876,1048.3315831014554,1006.9500732421876,1039.135692021618,30094000,PTBA
2021-06-09,1020.743896484375,1029.9397874436936,1006.9500600453968,1011.5480055250564,21115000,PTBA
2021-06-10,1011.5479736328124,1034.5377003062856,1011.5479736328126,1029.939754971591,22824900,PTBA
2021-06-11,1052.9295654296875,1075.9192939325192,1006.9501084240244,1025.3418912262896,76607700,PTBA
2021-06-14,1052.9295654296875,1071.3213482319527,1039.1357283279883,1057.5275111302535,21724800,PTBA
2021-06-15,1029.9398193359375,1052.9295474461146,1020.7439280918668,1052.9295474461146,14850800,PTBA
2021-06-16,1039.1356201171875,1048.3315105607023,1006.9500035648852,1020.7438392301576,30760900,PTBA
2021-06-17,1011.5479736328124,1034.5377003062856,1011.5479736328126,1025.3418096368964,21771400,PTBA
2021-06-18,974.764404296875,1016.1459120264592,970.166458993588,1002.352076116598,37712000,PTBA
2021-06-21,956.3727416992188,965.5686334463268,942.578904078557,965.5686334463268,22927200,PTBA
2021-06-22,965.5685424804688,974.7644333612352,956.3726515997024,965.5685424804688,13637600,PTBA
2021-06-23,942.578857421875,974.7644769435976,942.578857421875,970.1665312976372,16552300,PTBA
2021-06-24,933.3828735351562,951.7746542944697,928.784928345328,942.578763914813,14156800,PTBA
2021-06-25,933.3828735351562,951.7746542944697,928.784928345328,937.9808187249846,18516800,PTBA
2021-06-28,924.1870727539062,951.7747465674556,924.1870727539062,942.5788552962724,12391800,PTBA
2021-06-29,919.5891723632812,933.3830099487304,917.2901994323732,919.5891723632812,13399800,PTBA
2021-06-30,919.5891723632812,933.3830099487304,917.2901994323732,919.5891723632812,18161700,PTBA
2021-07-01,924.1870727539062,942.5788552962724,919.5891271183148,933.3829640250892,11926800,PTBA
2021-07-02,965.5685424804688,974.7644333612352,928.7849789574032,933.3829243977864,19535700,PTBA
2021-07-05,947.1767578125,979.36237579642,937.9808669599516,970.1664849438714,16037200,PTBA
2021-07-06,988.5582885742188,997.7541796307232,960.9706154047057,970.16650646121,24718600,PTBA
2021-07-07,965.5685424804688,979.3623788016182,965.5685424804688,979.3623788016182,13590700,PTBA
2021-07-08,951.7747192382812,974.764446756114,947.1767737347149,970.1665012525476,11132900,PTBA
2021-07-09,979.3624267578124,988.5583180888718,947.1768070991052,960.970644095694,15219500,PTBA
2021-07-12,974.764404296875,993.1561855100236,974.764404296875,988.5582402067364,12700100,PTBA
2021-07-13,956.3727416992188,983.9604169405424,947.1768499521108,974.7645251934345,12721100,PTBA
2021-07-14,951.7747192382812,974.764446756114,947.1767737347149,956.372664741848,11271500,PTBA
2021-07-15,965.5685424804688,970.166487920852,951.7747061593192,951.7747061593192,7678900,PTBA
2021-07-16,979.3624267578124,997.754209419931,965.5685897612236,965.5685897612236,27623200,PTBA
2021-07-19,983.9603881835938,993.1562796619452,974.7644967052424,983.9603881835938,13533600,PTBA
2021-07-21,979.3624267578124,997.754209419931,970.1665354267532,983.9603724233422,17241000,PTBA
2021-07-22,1034.537841796875,1043.7337337239585,983.9604361979166,988.5583821614584,44501800,PTBA
2021-07-23,1020.743896484375,1062.1254058013092,1020.743896484375,1057.5274603216496,32513700,PTBA
2021-07-26,1029.9398193359375,1043.733656202044,1020.7439280918668,1020.7439280918668,17187000,PTBA
2021-07-27,1025.3419189453125,1043.73370224478,1016.1460272955788,1039.1357564199132,11666700,PTBA
2021-07-28,1016.1459350585938,1029.9397712811085,1002.3520988360788,1025.3418258736035,13950700,PTBA
2021-07-29,1029.9398193359375,1043.733656202044,1006.9500912257604,1020.7439280918668,20433300,PTBA
2021-07-30,1025.3419189453125,1043.73370224478,1011.5480814707118,1025.3419189453125,19335700,PTBA
2021-08-02,1029.9398193359375,1043.733656202044,1016.1459824698312,1034.537764957973,13784600,PTBA
2021-08-03,1020.743896484375,1029.9397874436936,1016.1459510047156,1029.9397874436936,9003000,PTBA
2021-08-04,1039.1356201171875,1043.733565338945,1025.3417844519151,1034.53767489543,15136800,PTBA
2021-08-05,1006.9500732421876,1052.9295286413742,1006.9500732421876,1043.7336375615369,23635900,PTBA
2021-08-06,1020.743896484375,1029.9397874436936,1011.5480055250564,1016.1459510047156,11295600,PTBA
2021-08-09,1016.1459350585938,1043.7336075036235,1011.5479896510888,1029.9397712811085,16669900,PTBA
2021-08-10,1034.537841796875,1039.1357877604166,1016.1460579427082,1029.9398958333334,15439200,PTBA
2021-08-12,1089.713134765625,1094.3110804819355,1034.5377861698971,1043.7336776025186,53808100,PTBA
2021-08-13,1075.919189453125,1098.908915723491,1062.1253536909055,1094.3109704694175,29949200,PTBA
2021-08-16,1071.3212890625,1089.7130708489808,1066.72334361588,1080.5171799557404,18091800,PTBA
2021-08-18,1034.537841796875,1066.723463541667,1029.9398958333334,1066.723463541667,34384400,PTBA
2021-08-19,988.5582885742188,1043.733634913245,979.3623975177144,1034.5377438567405,43424500,PTBA
2021-08-20,970.1664428710938,997.7541142323572,965.5684976442164,988.5582237786026,39361100,PTBA
2021-08-23,965.5685424804688,979.3623788016182,956.3726515997024,974.7644333612352,53197900,PTBA
2021-08-24,956.3727416992188,983.9604169405424,951.7747958256648,974.7645251934345,35462400,PTBA
2021-08-25,960.970703125,970.166595020933,960.970703125,960.970703125,15412100,PTBA
2021-08-26,965.5685424804688,974.7644333612352,956.3726515997024,965.5685424804688,15548200,PTBA
2021-08-27,956.3727416992188,970.1665793198806,956.3727416992188,965.5686334463268,11491100,PTBA
2021-08-30,970.1664428710938,974.7643880979708,960.9705524173391,965.5684976442164,17414300,PTBA
2021-08-31,970.1664428710938,974.7643880979708,965.5684976442164,970.1664428710938,24026300,PTBA
2021-09-01,1002.3521118164062,1016.1459482175494,988.558275415263,988.558275415263,72378300,PTBA
2021-09-02,1006.9500732421876,1020.7439098619434,997.7541821623502,1011.5480187821062,33632700,PTBA
2021-09-03,1052.9295654296875,1052.9295654296875,1011.5480541245906,1011.5480541245906,57376600,PTBA
2021-09-06,1062.1253662109375,1075.9192021357549,1052.929475594393,1057.5274209026652,34645400,PTBA
2021-09-07,1048.33154296875,1071.32126978824,1043.733597604852,1066.723324424342,18759700,PTBA
2021-09-08,1057.527587890625,1062.125533924932,1034.5378577190895,1048.3316958220107,28186200,PTBA
2021-09-09,1075.919189453125,1080.5171347071982,1048.3315179286858,1057.5274084368325,41081700,PTBA
2021-09-10,1080.51708984375,1085.1150349069148,1062.1253095910904,1075.9191447805852,26774900,PTBA
2021-09-13,1071.3212890625,1080.5171799557404,1062.1253981692596,1080.5171799557404,11547300,PTBA
2021-09-14,1089.713134765625,1094.3110804819355,1075.919297616693,1080.5172433330038,31209400,PTBA
2021-09-15,1108.104736328125,1117.3006262561591,1080.5170665440223,1085.1150115080393,38499200,PTBA
2021-09-16,1108.104736328125,1131.0944611482105,1094.3109014360737,1112.7026812921422,41284500,PTBA
2021-09-17,1066.723388671875,1089.7131168760102,1057.527497390221,1080.5172255943562,51739300,PTBA
2021-09-20,1052.9295654296875,1075.9192939325192,1043.7336740285548,1066.7234025313865,17119100,PTBA
2021-09-21,1048.33154296875,1057.527433696546,1025.3418161492598,1052.929488332648,25481900,PTBA
2021-09-22,1080.51708984375,1089.71297997008,1048.331474401596,1052.9294194647607,26238200,PTBA
2021-09-23,1112.7027587890625,1117.3007040733148,1085.1150870835486,1098.9089229363055,36159800,PTBA
2021-09-24,1126.49658203125,1154.0842534279338,1121.8986367984694,1126.49658203125,60322600,PTBA
2021-09-27,1131.0946044921875,1154.0843322257683,1121.898713398755,1131.0946044921875,28935900,PTBA
2021-09-28,1209.2596435546875,1213.857588967443,1149.4863531888664,1149.4863531888664,97944900,PTBA
2021-09-29,1213.857666015625,1232.2494488340435,1195.4658831972065,1200.0638289018111,70824000,PTBA
2021-09-30,1269.032958984375,1282.8267954950747,1213.857612941576,1213.857612941576,81040500,PTBA
2021-10-01,1250.6412353515625,1292.022746815401,1241.445343915154,1269.0330182243797,84607400,PTBA
2021-10-04,1328.8062744140625,1347.198056758894,1278.2288729657764,1278.2288729657764,99049500,PTBA
2021-10-05,1305.8165283203125,1379.3836566763864,1287.4247462312942,1356.3939290651133,121685900,PTBA
2021-10-06,1305.8165283203125,1360.991874587368,1292.0226917535488,1342.6000924983496,99269600,PTBA
2021-10-07,1232.24951171875,1273.6310251719915,1223.053619840252,1264.4351332934934,119597200,PTBA
2021-10-08,1278.2288818359375,1282.8268274540524,1236.8473712729035,1236.8473712729035,62867400,PTBA
2021-10-11,1305.8165283203125,1324.208310409331,1278.2288551867848,1292.0226917535488,68436800,PTBA
2021-10-12,1301.2186279296875,1328.8063020200696,1292.0227365662267,1324.2083563383392,56681900,PTBA
2021-10-13,1282.8267822265625,1310.4144549626176,1282.8267822265625,1301.2185640505993,29495800,PTBA
2021-10-14,1296.62060546875,1310.414441697141,1282.826769240359,1287.4247146498226,36796500,PTBA
2021-10-15,1301.2186279296875,1319.6104106566088,1287.4247908844964,1296.6206822479571,39191200,PTBA
2021-10-18,1315.012451171875,1324.208342438811,1287.4247773710665,1292.0227230045346,53083800,PTBA
2021-10-19,1296.62060546875,1315.0123871066046,1292.0226600592864,1315.0123871066046,34372100,PTBA
2021-10-21,1250.6412353515625,1278.228909660788,1227.651506760541,1278.228909660788,83092500,PTBA
2021-10-22,1227.6514892578125,1236.8473805631145,1177.0740870786517,1177.0740870786517,46458000,PTBA
2021-10-25,1259.8370361328125,1310.4144353936188,1250.6411453581204,1301.218544618927,63608600,PTBA
2021-10-26,1287.4246826171875,1301.2185185023718,1264.4349561418803,1282.8267373221263,52184000,PTBA
2021-10-27,1278.2288818359375,1305.816555544627,1269.0329905997078,1305.816555544627,37901500,PTBA
2021-10-28,1213.857666015625,1255.2391773570669,1200.0638289018111,1255.2391773570669,93386600,PTBA
2021-10-29,1232.24951171875,1236.847457657999,1190.8679982655085,1195.4659442047575,35804400,PTBA
2021-11-01,1227.6514892578125,1250.6412175210671,1186.2699783839537,1209.2597066472083,51187000,PTBA
2021-11-02,1195.4658203125,1227.6514385516828,1186.2699293870194,1218.455547626202,45731500,PTBA
2021-11-03,1213.857666015625,1218.4556117202296,1195.4658831972065,1213.857666015625,19187100,PTBA
2021-11-04,1232.24951171875,1246.043349536497,1218.455673901003,1236.847457657999,27267200,PTBA
2021-11-05,1218.45556640625,1232.2494030070754,1209.259675339033,1232.2494030070754,11416000,PTBA
2021-11-08,1232.24951171875,1241.4454035972483,1227.651565779501,1227.651565779501,17516800,PTBA
2021-11-09,1232.24951171875,1259.8371873542444,1232.24951171875,1250.6412954757463,21991400,PTBA
2021-11-10,1232.24951171875,1236.847457657999,1218.455673901003,1236.847457657999,11782000,PTBA
2021-11-11,1232.24951171875,1232.24951171875,1213.857727961754,1227.651565779501,9624900,PTBA
2021-11-12,1223.053466796875,1241.445248252467,1213.857576069079,1232.249357524671,13547900,PTBA
2021-11-15,1154.084228515625,1223.0534055185508,1149.4862833820966,1223.0534055185508,58991100,PTBA
2021-11-16,1154.084228515625,1172.4760090497386,1149.4862833820966,1154.084228515625,22806700,PTBA
2021-11-17,1172.47607421875,1177.0740196078432,1158.6822380514704,1167.8781288296568,24562900,PTBA
2021-11-18,1167.8782958984375,1172.4762419452818,1154.0844577579048,1172.4762419452818,10476000,PTBA
2021-11-19,1204.661865234375,1204.661865234375,1163.2803507797591,1172.4762428807849,29270100,PTBA
