Date,Close,High,Low,Open,Volume,Ticker
2021-05-31,2120.38232421875,2155.722029622396,2058.53783976237,2076.207692464193,96660000,BMRI
2021-06-02,2155.721923828125,2191.0616274974386,2146.8869979107967,2173.391775662782,157335600,BMRI
2021-06-03,2208.731689453125,2217.5666162109374,2164.5570556640623,2182.2269091796875,86426400,BMRI
2021-06-04,2164.556884765625,2235.236293247768,2164.556884765625,2208.731515066964,76307800,BMRI
2021-06-07,2164.556884765625,2191.0616629464284,2146.887032645089,2191.0616629464284,42514400,BMRI
2021-06-08,2120.38232421875,2173.391882324219,2120.38232421875,2173.391882324219,57084000,BMRI
2021-06-09,2173.391845703125,2182.22677190517,2120.3822884908536,2146.887067096989,47078600,BMRI
2021-06-10,2191.0615234375,2208.7313744329635,2164.5567469443045,2182.226597939768,43543600,BMRI
2021-06-11,2217.56640625,2226.401332171315,2199.896554407371,2217.56640625,77757800,BMRI
2021-06-14,2217.56640625,2226.401332171315,2199.896554407371,2226.401332171315,50043400,BMRI
2021-06-15,2235.236083984375,2235.236083984375,2199.8963830518155,2226.401158751235,107187800,BMRI
2021-06-16,2217.56640625,2244.0711840139443,2191.061628486056,2235.2362580926297,90051600,BMRI
2021-06-17,2191.0615234375,2217.5662999306955,2191.0615234375,2208.7313744329635,146517200,BMRI
2021-06-18,2191.0615234375,2191.0615234375,2102.7122684601813,2182.226597939768,201335400,BMRI
2021-06-21,2129.217041015625,2155.721817459803,2102.712264571447,2155.721817459803,138949200,BMRI
2021-06-22,2182.226806640625,2208.7315856686487,2129.2172485845776,2146.887101269927,96680600,BMRI
2021-06-23,2129.217041015625,2199.896444866766,2129.217041015625,2199.896444866766,66074200,BMRI
2021-06-24,2111.54736328125,2155.7219943122386,2111.54736328125,2155.7219943122386,52248000,BMRI
2021-06-25,2085.042724609375,2129.2173586053364,2085.042724609375,2120.382431806144,61052000,BMRI
2021-06-28,2014.363037109375,2085.0424419202304,2005.528111508018,2058.53766511616,127109000,BMRI
2021-06-29,2040.86767578125,2067.372450791396,2014.362900771104,2067.372450791396,96970800,BMRI
2021-06-30,2085.042724609375,2102.71257820776,2049.7030174126057,2067.3728710109904,146560200,BMRI
2021-07-01,2111.54736328125,2120.382289487448,2085.042584662657,2102.7124370750525,87385400,BMRI
2021-07-02,2102.71240234375,2129.217180524553,2093.8774762834823,2111.5473284040177,80422400,BMRI
2021-07-05,2067.37255859375,2111.5471859141294,2049.702707665598,2111.5471859141294,29242400,BMRI
2021-07-06,2040.86767578125,2085.04230079816,2032.032750777868,2085.04230079816,56066200,BMRI
2021-07-07,2032.0328369140625,2058.5376130477243,2005.528060780401,2040.86776229195,96691000,BMRI
2021-07-08,2085.042724609375,2085.042724609375,2032.033163814221,2067.3728710109904,81459000,BMRI
2021-07-09,2040.86767578125,2085.04230079816,2040.8676757812495,2085.04230079816,50822400,BMRI
2021-07-12,2049.70263671875,2076.207412193561,2040.8677115604796,2076.207412193561,39692600,BMRI
2021-07-13,2040.86767578125,2085.04230079816,2040.8676757812495,2067.372450791396,65117000,BMRI
2021-07-14,2014.363037109375,2058.53766511616,1996.6931859066613,2049.7027395148025,59225200,BMRI
2021-07-15,2076.20751953125,2085.0424451462763,2005.5281146110367,2023.1979658410903,94438400,BMRI
2021-07-16,2076.20751953125,2085.0424451462763,2058.537668301197,2076.20751953125,39567600,BMRI
2021-07-19,2032.0328369140625,2067.372538425612,2032.0328369140627,2049.702687669837,31460200,BMRI
2021-07-21,2093.87744140625,2102.7123673193564,2049.702811840717,2058.537737753824,87100200,BMRI
2021-07-22,2138.052001953125,2155.721853208936,2102.712299441503,2111.547225069409,55171400,BMRI
2021-07-23,2111.54736328125,2138.0521418998437,2102.7124370750525,2120.382289487448,37457600,BMRI
2021-07-26,2049.70263671875,2120.382037984913,2049.70263671875,2111.547112826643,77160200,BMRI
2021-07-27,2058.537841796875,2085.0426208758045,2032.0330627179453,2067.3727681565183,79279400,BMRI
2021-07-28,2085.042724609375,2085.042724609375,2032.033163814221,2032.033163814221,41266000,BMRI
2021-07-29,2032.0328369140625,2085.042389181386,2032.0328369140627,2085.042389181386,68168400,BMRI
2021-07-30,2014.363037109375,2058.53766511616,2014.363037109375,2058.53766511616,92132400,BMRI
2021-08-02,2005.5279541015625,2040.8676537333083,1987.85810428569,2040.8676537333083,68571000,BMRI
2021-08-03,2040.86767578125,2049.702600784632,1996.69305076434,2014.362900771104,70957400,BMRI
2021-08-04,2058.537841796875,2085.0426208758045,2040.8679890775884,2058.537841796875,67410400,BMRI
2021-08-05,2138.052001953125,2146.8869275810307,2067.372596929881,2076.207522557787,140254000,BMRI
2021-08-06,2111.54736328125,2155.7219943122386,2102.7124370750525,2146.8870681060407,63682000,BMRI
2021-08-09,2049.70263671875,2129.2169631431843,2049.70263671875,2120.382037984913,50317400,BMRI
2021-08-10,2049.70263671875,2076.207412193561,2040.8677115604796,2049.70263671875,54893400,BMRI
2021-08-12,2093.87744140625,2102.7123673193564,2058.537737753824,2076.2075895800367,51328800,BMRI
2021-08-13,2120.38232421875,2138.052176920573,2085.042618815104,2111.5473978678383,41771600,BMRI
2021-08-16,2111.54736328125,2138.0521418998437,2067.3727322502614,2120.382289487448,53074000,BMRI
2021-08-18,2138.052001953125,2182.2266300926526,2093.877373813598,2120.382150697314,141229400,BMRI
2021-08-19,2067.37255859375,2155.7218132345083,2049.702707665598,2155.7218132345083,101976800,BMRI
2021-08-20,2085.042724609375,2102.71257820776,2049.7030174126057,2085.042724609375,62841600,BMRI
2021-08-23,2111.54736328125,2120.382289487448,2085.042584662657,2085.042584662657,46346200,BMRI
2021-08-24,2058.537841796875,2111.5473999547344,2049.702915437232,2102.712473595091,85217600,BMRI
2021-08-25,2102.71240234375,2111.5473284040177,2067.3726981026784,2076.2076241629466,60726800,BMRI
2021-08-26,2058.537841796875,2093.877547235448,2058.537841796875,2067.3727681565183,55050200,BMRI
2021-08-27,2049.70263671875,2076.207412193561,2040.8677115604796,2058.5375618770204,35765000,BMRI
2021-08-30,2102.71240234375,2102.71240234375,2058.537772042411,2067.3726981026784,65062000,BMRI
2021-08-31,2155.721923828125,2155.721923828125,2102.712368324155,2120.382220158812,135700400,BMRI
2021-09-01,2120.38232421875,2155.722029622396,2120.38232421875,2155.722029622396,70082000,BMRI
2021-09-02,2138.052001953125,2155.721853208936,2111.547225069409,2138.052001953125,51554400,BMRI
2021-09-03,2164.556884765625,2173.3918108258927,2120.382254464286,2155.7219587053573,50760000,BMRI
2021-09-06,2191.0615234375,2235.236150926159,2164.5567469443045,2191.0615234375,51684400,BMRI
2021-09-07,2208.731689453125,2244.071396484375,2199.8967626953126,2208.731689453125,70448400,BMRI
2021-09-08,2208.731689453125,2226.40154296875,2164.5570556640623,2226.40154296875,84660600,BMRI
2021-09-09,2244.071044921875,2244.071044921875,2164.556716558501,2226.4011941744584,93331600,BMRI
2021-09-10,2191.0615234375,2226.401225428428,2182.226597939768,2217.5662999306955,107576800,BMRI
2021-09-13,2173.391845703125,2199.8966243092605,2138.052140894944,2155.7219932990347,104806600,BMRI
2021-09-14,2155.721923828125,2191.0616274974386,2146.8869979107967,2173.391775662782,84931400,BMRI
2021-09-15,2164.556884765625,2191.0616629464284,2155.7219587053573,2182.226736886161,135497800,BMRI
2021-09-16,2173.391845703125,2191.0616981072158,2164.55691950108,2182.22677190517,61344200,BMRI
2021-09-17,2138.052001953125,2173.391704464747,2138.052001953125,2164.5567788368417,82452800,BMRI
2021-09-20,2129.217041015625,2146.8868919784104,2093.877339090054,2129.217041015625,57569200,BMRI
2021-09-21,2111.54736328125,2129.2172156936454,2093.877510868854,2129.2172156936454,45153400,BMRI
2021-09-22,2146.886962890625,2155.721888663837,2102.712334024563,2111.547259797775,26711200,BMRI
2021-09-23,2146.886962890625,2164.55681443705,2129.2171113442,2164.55681443705,40606000,BMRI
2021-09-24,2111.54736328125,2155.7219943122386,2093.877510868854,2146.8870681060407,50278400,BMRI
2021-09-27,2085.042724609375,2129.2173586053364,2085.042724609375,2120.382431806144,68500800,BMRI
2021-09-28,2102.71240234375,2129.217180524553,2085.042550223214,2102.71240234375,64652200,BMRI
2021-09-29,2120.38232421875,2138.052176920573,2093.877545166016,2102.712471516927,56467400,BMRI
2021-09-30,2173.391845703125,2173.391845703125,2120.3822884908536,2138.052140894944,82812000,BMRI
2021-10-01,2155.721923828125,2191.0616274974386,2138.0520719934684,2173.391775662782,74975400,BMRI
