Date,Close,High,Low,Open,Volume,Ticker
2021-05-31,2035.9903564453125,2060.920850605868,2002.749697564573,2060.920850605868,57366900,ANTM
2021-06-02,2119.092041015625,2119.092041015625,2027.6802274816175,2044.3005572150737,125654300,ANTM
2021-06-03,2094.161376953125,2160.6426905071926,2077.541048564608,2110.781705341642,131141700,ANTM
2021-06-04,2019.369873046875,2060.9206934799386,2002.7495448736497,2060.9206934799386,160479400,ANTM
2021-06-07,1977.8193359375,2035.9904928768383,1969.509170660452,2035.9904928768383,62115900,ANTM
2021-06-08,1952.8887939453125,2011.059949509641,1952.8887939453125,1986.129454267786,58838700,ANTM
2021-06-09,2044.3004150390625,2060.920743616616,1969.5089364400724,1977.8191007288488,117338500,ANTM
2021-06-10,2011.059814453125,2060.9208015883264,2011.059814453125,2027.680143498192,79751900,ANTM
2021-06-11,2060.920654296875,2077.540982154108,2027.679998582409,2044.3003264396425,94696000,ANTM
2021-06-14,2002.7496337890625,2052.6106205224,1994.4394693335064,2052.6106205224,64557400,ANTM
2021-06-15,1961.1988525390625,1986.129346427271,1944.578523280257,1986.129346427271,84189100,ANTM
2021-06-16,1927.958251953125,1961.1989114695584,1911.3379221949083,1936.2684168322328,77248800,ANTM
2021-06-17,1936.268310546875,1952.8886393927708,1878.0971595862395,1903.027652855083,74868000,ANTM
2021-06-18,1853.1668701171875,1927.9583581488228,1836.5465394434907,1911.338027475126,125507700,ANTM
2021-06-21,1828.236083984375,1869.7869040749288,1770.0649358575993,1819.925919966264,100386700,ANTM
2021-06-22,1878.0972900390625,1911.3379500397537,1844.8566300383711,1869.7871250388896,97671600,ANTM
2021-06-23,1869.7869873046875,1919.6479736328124,1861.4768229166664,1894.71748046875,64275900,ANTM
2021-06-24,1869.7869873046875,1903.0276448567708,1861.4768229166664,1894.71748046875,59257500,ANTM
2021-06-25,1911.337890625,1944.5785495923917,1894.7175611413045,1919.648055366848,90478300,ANTM
2021-06-28,1861.4769287109373,1919.6480827331543,1853.1667638506208,1919.6480827331543,65985000,ANTM
2021-06-29,1844.8564453125,1869.786937816723,1836.5462811444256,1853.1666094805744,55524500,ANTM
2021-06-30,1911.337890625,1919.648055366848,1853.1667374320648,1861.476902173913,95174800,ANTM
2021-07-01,1853.1668701171875,1919.6481928119745,1828.2363741066424,1894.7176968014292,89606900,ANTM
2021-07-02,1844.8564453125,1869.786937816723,1819.925952808277,1853.1666094805744,57200500,ANTM
2021-07-05,1861.4769287109373,1878.097258431571,1844.8565989903043,1853.1667638506208,60698700,ANTM
