Date,Close,High,Low,Open,Volume,Ticker
2021-05-31,2648.543212890625,2663.941719942314,2540.753663528797,2540.753663528797,155768200,TLKM
2021-06-02,2656.2421875,2694.7384510869565,2633.1444293478257,2687.039198369565,108933400,TLKM
2021-06-03,2687.039306640625,2687.039306640625,2633.14453544726,2633.14453544726,77627900,TLKM
2021-06-04,2694.738525390625,2702.4377783203126,2656.242260742188,2687.0392724609374,70624200,TLKM
2021-06-07,2733.23486328125,2748.633369553257,2694.7385976012324,2725.5356101452467,124440300,TLKM
2021-06-08,2694.738525390625,2733.2347900390623,2671.6407666015625,2733.2347900390623,132409400,TLKM
2021-06-09,2741.65380859375,2749.741282955384,2676.954013700682,2701.2164367855826,112204200,TLKM
2021-06-10,2814.441162109375,2830.6161113169,2701.216517656699,2709.3039922604617,137713700,TLKM
2021-06-11,2806.353759765625,2830.616184201639,2765.916385705602,2822.5287093896345,82336600,TLKM
2021-06-14,2757.828857421875,2806.353705353052,2749.7413827666787,2798.2662306978555,46016500,TLKM
2021-06-15,2782.09130859375,2782.09130859375,2733.566460188045,2757.8288843908977,60528600,TLKM
2021-06-16,2757.828857421875,2774.003806732267,2733.566433456286,2733.566433456286,39149800,TLKM
2021-06-17,2709.303955078125,2765.9162765275187,2709.303955078125,2725.478904063666,50286100,TLKM
2021-06-18,2709.303955078125,2749.7413275419776,2660.779108121502,2709.303955078125,168414300,TLKM
2021-06-21,2668.866455078125,2701.2163515033144,2636.516558652936,2652.6915068655303,74248200,TLKM
2021-06-22,2668.866455078125,2725.4787738222067,2660.778980971828,2668.866455078125,89349200,TLKM
2021-06-23,2725.47900390625,2765.9163778514467,2676.954155172014,2676.954155172014,81901000,TLKM
2021-06-24,2628.42919921875,2717.391418269231,2620.341724759616,2693.128994891827,101334200,TLKM
2021-06-25,2628.42919921875,2668.8665715144234,2620.341724759616,2628.42919921875,58330700,TLKM
2021-06-28,2563.7294921875,2636.5167648363563,2563.7294921875,2628.4292900975947,66338900,TLKM
2021-06-29,2555.641845703125,2636.5165876557558,2547.554371507862,2579.904268288914,123411200,TLKM
2021-06-30,2547.5546875,2571.817113095238,2531.379737103174,2547.5546875,142204500,TLKM
2021-07-01,2515.20458984375,2563.729437236234,2499.0296407129217,2555.64196267082,143665900,TLKM
2021-07-02,2482.8544921875,2531.379335683021,2474.76701827158,2515.204387851181,161855700,TLKM
2021-07-05,2458.59228515625,2499.0296582673723,2434.3298612895765,2482.8547090229235,133815000,TLKM
2021-07-06,2434.329833984375,2482.8546811734323,2426.242359452865,2466.679732110413,151573500,TLKM
2021-07-07,2450.504638671875,2482.8545348919656,2434.329690561829,2450.504638671875,110215500,TLKM
2021-07-08,2434.329833984375,2474.7672066419227,2426.242359452865,2474.7672066419227,132576600,TLKM
2021-07-09,2555.641845703125,2563.729319898388,2450.5046811647053,2458.5921553599683,222916400,TLKM
2021-07-12,2531.37939453125,2579.9042391548523,2515.2044463233824,2579.9042391548523,86268000,TLKM
2021-07-13,2482.8544921875,2555.641757430782,2466.67954435566,2555.641757430782,82856600,TLKM
2021-07-14,2474.767333984375,2482.854808932036,2442.4174341937296,2466.6798590367134,84993400,TLKM
2021-07-15,2531.37939453125,2539.466868635184,2490.942024011581,2515.2044463233824,88092800,TLKM
2021-07-16,2563.7294921875,2563.7294921875,2515.204643754929,2539.4670679712144,63626300,TLKM
2021-07-19,2604.166748046875,2612.254222419692,2547.5544274371605,2555.641901809977,116219500,TLKM
2021-07-21,2596.0791015625,2620.34152307243,2571.81668005257,2579.9041538892134,115099400,TLKM
2021-07-22,2636.5166015625,2636.5166015625,2596.079230372891,2596.079230372891,48865700,TLKM
2021-07-23,2563.7294921875,2628.4292900975947,2547.5545427099764,2628.4292900975947,67128400,TLKM
2021-07-26,2579.904541015625,2587.9920160658307,2539.4671657645963,2539.4671657645963,55525800,TLKM
2021-07-27,2644.60400390625,2644.60400390625,2555.641789707569,2596.079159797878,62673400,TLKM
