Date,Close,High,Low,Open,Volume,Ticker
2021-05-31,3558.132080078125,3592.019052269345,3490.3581356956847,3507.3016217912946,41498000,ASII
2021-06-02,3608.962646484375,3625.906133087589,3575.075673277949,3625.906133087589,43217400,ASII
2021-06-03,3625.90625,3625.90625,3575.0757885514017,3625.90625,49012700,ASII
2021-06-04,3541.189208984375,3625.906654175389,3524.2457199461724,3608.9631651371865,35211100,ASII
2021-06-07,3558.132080078125,3592.019052269345,3524.245107886905,3541.1885939825147,31693200,ASII
2021-06-08,3575.07568359375,3608.962656897957,3524.245223637441,3592.0191702458533,35402300,ASII
2021-06-09,3608.962646484375,3625.906133087589,3541.188700071523,3575.075673277949,24331300,ASII
2021-06-10,3659.79345703125,3676.736945258247,3608.96299235026,3659.79345703125,42924200,ASII
2021-06-11,3575.07568359375,3676.7366035063687,3558.132196941647,3659.793116854266,44421700,ASII
2021-06-14,3507.3017578125,3625.9061650815215,3490.3582710597825,3625.9061650815215,40699500,ASII
2021-06-15,3490.357666015625,3524.2446336468447,3473.414182200015,3507.301149831235,35915800,ASII
2021-06-16,3490.357666015625,3524.2446336468447,3473.414182200015,3524.2446336468447,29144900,ASII
2021-06-17,3456.4716796875,3490.3586569393383,3439.528191061581,3473.415168313419,38074600,ASII
2021-06-18,3388.69775390625,3473.4151977539063,3320.923798828125,3439.528220214844,112157600,ASII
2021-06-21,3334.47802734375,3368.364999166349,3226.039717511433,3334.4780273437505,48183300,ASII
2021-06-22,3334.47802734375,3405.6406681712083,3320.9232386147105,3334.4780273437505,47156200,ASII
2021-06-23,3341.255859375,3405.6411142716784,3334.478464122718,3375.142835636409,46351900,ASII
2021-06-24,3348.032958984375,3375.142537599633,3327.700775022932,3341.2555643305604,24665200,ASII
2021-06-25,3334.47802734375,3375.142393530869,3327.7006329792302,3348.03281607279,33125300,ASII
2021-06-28,3192.1533203125,3341.2560231721072,3192.1533203125,3334.47862758758,53083400,ASII
2021-06-29,3280.25927734375,3334.4784389527376,3192.153139729145,3205.707930131392,70425700,ASII
2021-06-30,3348.032958984375,3388.6973269072623,3266.704223138601,3273.481617792416,34641700,ASII
2021-07-01,3405.640869140625,3456.471329874067,3354.810408407183,3381.9199874650185,42856900,ASII
2021-07-02,3388.69775390625,3439.528220214844,3375.1429628906253,3405.641242675781,22436900,ASII
2021-07-05,3348.032958984375,3439.5277868108715,3334.4781696767463,3422.584300176335,27554100,ASII
2021-07-06,3320.923583984375,3368.365349469866,3314.146188915019,3368.365349469866,31280100,ASII
2021-07-07,3320.923583984375,3381.9201396085778,3293.814003706952,3320.923583984375,35907800,ASII
2021-07-08,3307.36865234375,3361.5878105788934,3287.036468005571,3341.2556262407147,40566600,ASII
2021-07-09,3327.700439453125,3334.477833423498,3300.590863571633,3307.368257542006,21088500,ASII
2021-07-12,3334.47802734375,3354.8102104373097,3307.368449885671,3327.7006329792302,26816600,ASII
2021-07-13,3320.923583984375,3361.58795440051,3287.036608637596,3354.8105593311543,28998600,ASII
2021-07-14,3205.707275390625,3334.4777579116017,3205.707275390625,3334.4777579116017,43408700,ASII
2021-07-15,3259.9267578125,3280.25894133316,3144.7110511954265,3205.707601757407,50750700,ASII
2021-07-16,3307.36865234375,3327.7008366819286,3266.704283667392,3280.2590732261783,32544000,ASII
2021-07-19,3239.5947265625,3300.591279991501,3239.5947265625,3287.036490340612,25106100,ASII
2021-07-21,3300.591552734375,3341.2559250473246,3239.5949942649518,3239.5949942649518,41716000,ASII
2021-07-22,3375.14306640625,3405.6413471267883,3320.9239006808484,3341.256087827874,36287300,ASII
2021-07-23,3354.81103515625,3388.698015309343,3327.701451033775,3388.698015309343,26847700,ASII
2021-07-26,3232.8173828125,3368.3652814629195,3232.8173828125,3354.810491597877,43373400,ASII
2021-07-27,3226.039794921875,3273.4815566119023,3205.7076113404346,3232.817189449022,42635500,ASII
2021-07-28,3192.1533203125,3246.372484988721,3192.1533203125,3239.595089404193,24083000,ASII
2021-07-29,3151.488525390625,3212.48507749496,3151.488525390625,3198.930288138441,50238500,ASII
